0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	56.7	0	0	0
0	0	0	0	0
0	-24.7	0	0	0
0	0	0	0	0
0	0	-61.2	0	0
0	16.3	0	0	0
-41.4	40	0	-5.06	0
0	0	0	0	0
33	0	0	0	26.5
0	0	0	0	0
-34.6	-59	16.7	0	-33.8
-15.4	0	18.7	0	0
0	40.6	0	0	0
0	0	0	0	0
0	0	0	0	0
0	-52	0	0	0
32.5	0	0	-24.6	0
0	0	0	0	0
0	-4.36	0	0	0
0	-9.17	0	0	30.6
0	0	0	0	11
41.2	0	2.77	0	0
0	0	-28.5	0	25.5
0	0	-44.5	0.655	-43.5
0	0	0	0	0
0	0	-16	-20.2	0
0	0	0	0	0
0	0	0	0	0
12.6	0	-54	0	0
16.3	0	0	0	0
0	0	0	0	26.1
41.7	0	-34.2	0	0
0	0	-46.2	0	0
0	0	0	0	0
0	0	30.5	0	0
0	0	-35.6	-56.6	0
0	0	0	51.8	0
0	0	-26.7	-49.8	0
0	9.73	0	0	0
0	0	-61.9	-29.3	0
0	0	-44.7	0	0
34.8	0	0	0	0
0	0	0	0	23.4
0	-48.1	0	0	0
0	0	0	0	0
0	0	-48.9	-3.27	-37.3
0	0	0	0	0
0	0	0	0	0
0	0	0	0	-37.7
0	34.4	-59.8	-2.02	0
0	0	0	14.3	0
0	0	0	0	0
0	0	0	53.5	0
0	0	0	51.3	0
38.4	0	-41.6	0	-11.9
0	0	0	0	0
0	0	-2.14	0	0
-13.6	0	42.7	0.254	0
0	0	0	0	0
0	-28.5	-5.57	0	-39.6
0	-34.6	-60.8	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	-3.68
0	0	0	0	0
-25	0	0	0	0
0	0	11.4	0	0.27
0	0	0	-28.5	30.6
0	0	0	13.3	-47.1
0	0	-42.1	0	0
0	0	0	0	0
0	0	20.7	0	9.1
0	0	0	0	58.1
60.9	0	0	-8.19	0
0	0	0	0	34.1
34.1	0	0	0	23.7
-41.2	6.79	57.8	0	0
0	-60.4	0	0	30.1
0	27.1	0	0	18.1
0	-11.6	0	0	7.65
-5.35	0	0	0	0
-3.32	0	-20.8	59.8	0
0	0	0	0	0
0	-52.1	0	0	0
-26.6	7.73	0	23.1	0
0	0	-20	0	-26.5
0	0	0	0	0
0	2.14	0	0	0
0	0	-24.4	0	24.2
0	-27.1	0	0	0
0	0	-41.2	29.4	0
0	0	17.9	0	-41.2
0	0	-4.54	0	0
0	-22.8	0	-60.2	0
0	0	-60.8	0	0
0	0	-7.05	15	0
58.7	0	0	-32.2	-17.5
0	-31	0	0	-56.8
0	-50.9	0	0	0
-59	0	0	0	0
0	0	0	0	61.9
0	0	0	0	0
0	0	39.4	0	0
0	0	0	0	0
-36.7	0	0	0	0
30	-15.8	-20.9	0	0
-12.5	-50.3	-38.8	0	-44.3
0	0	0	0	0
0	0	0	0	0
30.3	0	0	60.9	0
0	0	8.67	0	-51
0	0	0	0	0
32.5	0	0	-30.1	0
46.3	0	0	0	0
0	0	0	35.2	0
0	0	55.3	-38.9	0
32.2	61.6	0	0	0
15.5	26	0	0	0
0	0	0	0	0
0	27.1	0	-40	0
0	0	-24.8	0	-28.6
30.2	0	0	0	0
0	0	0	-4.77	-43.6
0	0	0	42.2	0
0	0	0	58.7	0
15.4	0	0	0	-25.2
0	0	0	0	0
0	0	36.1	0	0
0	0	0	38	0
0	-39.5	0	0	0
50.9	-41.2	0	0	0
0	0	-15.9	59.3	48.7
0	0	39.2	-40.2	27.5
0	0	41	0	0
0	-10.5	0	0	0
0	-5.29	-58.8	50.5	0
0	0	0	0	0
5.45	0	0	16.5	0
0	0	0	45.5	0
0	0	-0.532	0	0
0	0	-25.5	0	-22.9
0	0	0	-18.9	-3.67
0	0	0	0	-26.4
0	0	0	0	0
0	0	0	-57.7	0
0	56.5	0	25	30.6
-57.1	0	0	0	0
0	0	0	56.9	0
0	8.54	0	0	-28.4
-16.9	0	-41.5	-46.1	0
0	0	0	59.8	-45
0	0	0	0	51.9
0	0	0	-52.6	0
0	0	0	0	0
-13.1	0	0	0	0
2.97	0	0	0	0
0	-6.91	0	0	0
0	0	0	0	0
20.6	-20.9	0	-13.6	0
0	0	44.4	0	0
0	0	0	0	0
0	0	0	38.8	-50
0	0	-34.8	0	0
0	1.4	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	-31.5	0	0
0	0	0	0	0
0	0	0	0	0
-21	0.63	0	0	55
0	0	0	0	0
50.8	0	0.846	0	0
0	-20.4	0	0	-15.9
0	-22.4	0	0	-58
-59.6	-18	-14.8	0	-6.42
0	-50.5	0	0	0
-20.7	0	0	0	0
0	0	0	0	0
0	-28.1	44.3	21.6	0
0	0	0	0	-50.7
0	0	44.5	0	-18.8
0	0	44.8	11.2	-54.7
10.7	-16.9	0	0	0
0	0	0	0	-61
0	37.1	4.87	0	0
0	0	0	0	-0.263
0	0	0	0	-42.7
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
-11.5	2.15	0	0	0
0	0	45.3	0	36
0	0	-45.2	0	0
0	0	0	0	0
0	0	0	0	0
0	0	0	-40.2	0
0	0	-59.3	-59	6.11
29.3	51.6	48.6	0	0
-10	2.5	0	0	-21.2
0	0	0	0	0
0	-0.212	0	0	0
0	0	10.7	0	0
18.7	0	0	0	0
0	0	10.8	28.1	0
26	0	-44.5	0	0
25.4	0	0	-3.83	0
0	0	0	0	-55.9
0	-52.3	-57.8	0	0
0	9.18	0	0	0
0	0	0	0	0
0	33.6	0	0	0
0	0	-23.3	0	0
