0	0	29.6	-15.6	0	34	-13.9	0	-23.4	16.6	-6.86	0	0	-34.3	-23.3	-1.01	-32.8	4.41	0	0	-2.4	0	-2.97	0	13.3	0	-29.1	0	0	-7.87	0	-15.7	0	-18.1	-3.41	-9.88	0	-28.6	-3.11	-3.52	0	0	15.6	-13.2	0.648	0	0	0	-0.862	0
22.4	10.8	-2.37	0	0	28.6	22.3	-2.04	31.2	-10.5	5.95	0	0	0	0	0	0	3.12	6.49	0	0	0	0	-24	0	0	-17.6	-7.36	-32.2	-3.99	27	0	0	18.5	0	0	-15.4	0	2.62	0	0	0	-19.4	0	0	0	0	0	7.36	33.9
0	0	0	16.6	29.9	0	0	0	0	0	0	0	-22.1	32	0	32.3	0	34.6	0	-21.5	0	-29.1	0	0	0	0	0	0	0	-17	34.7	26.7	-7.85	17.4	0	-20.4	0	6.24	20	0	0	0	0	0	8.58	25	-19.9	-4.26	0	20
0	-29.8	-20.7	26.6	0	17.3	0	27.8	-31.5	19.2	0	0	-11.3	0	0	0	-25.3	31.2	0	0	9.92	10.3	-10.4	-26.6	0	27.9	-20.2	3.94	14.3	0	-19.3	25.7	-20.6	0	0	0	0	0	0.925	18.6	-14.5	32.9	-34.4	0	-2.61	0	0	0	0	-22.5
0	-23.8	0	32.4	-5.53	0	23.5	0	27.1	9.47	0	-17.8	-20.1	0	-19.4	29.1	-10.8	-9.65	26.8	9.59	0	0	25.8	-9.04	23	26.4	2.31	17	-24.9	0	0	-1.22	-8.25	-3.95	0	0	0	0	8.38	0	2.75	0	-16.8	0.157	0	-12.8	0	-5.86	17.4	0
0	-25.1	-30.7	0	25.2	0	0	1.96	-17.3	0	-5.62	0	0	28.9	5.61	-2.68	0	0	0	1.78	0	-8.42	0	-19.5	0	0	-11.4	0	0	0	0	0	13.6	0	0	0	-10.1	0	0	0	21	0	-9.94	0	-3.06	0	16.9	-26.6	0	-22.8
-30.6	0	-0.319	24.8	34.3	0	1.36	-33.2	-27.2	0	-0.00233	0	0	-28	-7.39	24.1	0	0	18.7	30.8	-32.7	0	0	0	-19.4	28.6	-12.4	31.8	32.4	0	13.4	0	7.32	-6.08	-20.6	-16.7	0	13.8	0	0	0.351	9.69	16.6	0	0	15.6	0	0	0	0
-31.1	0	34	1.89	30	17.6	0	0	33.4	0	-9.47	0	-26.6	-12.5	-6.74	-28.9	-14.8	0	7.31	34.3	18.5	0	-11.3	0	0	0	-16.9	30	0	-8.61	0	0	31.4	21.5	20.2	-33.1	0	2.83	0	0	-8.53	0	13.1	-24.4	2.53	-8.22	0	0	24.2	0
2.54	0	19.1	0	0	0	-26.5	0	-6.66	0	0	0	30.1	32.5	-21.9	21.1	0	0	-14.8	-17.7	0	-21.4	0	0	-1.63	0	0	-20.4	-32.6	-0.459	0	-2.49	13.5	-13	21.9	0	6.38	20.9	0	0	0	0	0	13.3	-17.8	-6.95	-5.75	-31.4	31.5	-23.6
0	11.4	0	0	25.1	0	0	0	-28	0	-15.5	-18.3	-25.3	0	-30.6	0	-1.15	15.2	0	-30.3	0	8.38	-3.08	0	32.2	29.6	-10.1	0	3.49	0.845	0	29.6	0	0	0	-21.6	-2.97	0	15.5	32.3	3.12	27.3	1.2	0	2.35	0	0	0	-16.1	17.1
