-44.2	0	0	-37.8	-18.1	27.3	0	0	-31.7	15.5	0	0	0	-71.4	0	0	65.1	-26.6	0	-49.2	0	65.8	-6.69	-51.5	0	0	-81.4	0	67.7	-21	0	0	-58.1	30.8	0	0	0	38.6	0	0	0	-39.6	-66.4	0	37.4	32.5	-22.6	71.6	0	38.7
49	67.4	-19.2	-74.2	0	0	0	0	-56.3	73.3	0	0	62.4	0	0	78.8	0	-21	9.21	50.2	0	44.1	0	0	0	36.6	78.9	-32	0	80.2	-70.4	-13.5	-62.8	0	0	0	37.6	9.93	0	0	0	-15.7	0	62.3	-32.1	-11.1	46.4	0	0	0
0	-19.4	0	0	45.3	0	13.1	54.9	-26.2	0	0	0	0	-56.2	0	0	0	66.3	0	-22.4	0	80.9	0	23.1	0	0	0	-5.01	0	-40.7	0	0	0	0	0	0	0	0	0	9.61	-37	0	81.9	0	0	0	0	27.5	0	81.3
45.7	16.3	0	-51	66	10.9	17	-66.9	0	0	54.4	-31	0	0	-29	0	-55.4	28.5	0	0	0	11.7	0	-22.4	0	0	0	-28.6	0	0	-7.85	0	0	50	47.3	0	0	-76.6	0	34.6	-60.4	0	-24.3	-29.5	-57.6	69.8	-71.7	0	-44.5	-23
0	0	26.9	0	0	-1.7	-67.7	0	30.3	0	26.1	0	43.4	0	0	0	60.2	7.21	55.8	0	0	0	22.8	-2	-0.439	0	0	-62.5	0	13.8	5.52	-58.6	-54.7	-62.5	10.3	0	0	0	0	0	0	0.889	74.6	0	0	0	0	-5.91	-2.61	-79.9
0	-55.3	-1.13	0	65.3	0	15.2	-77.6	47.9	-53.4	-24.7	-6.05	-1.1	0	-71.4	0	0	-5.73	5.63	57.1	-49.1	44.1	0	-21.2	0	-53.4	0	76.5	0	0	0	0	0	33.5	0	0	0	1.33	30.7	-52.3	51.1	0	31.5	81.3	0	0	0	-42.9	36.9	0
0	-40.1	3.18	11.8	0	0	0	0	-81.7	-53.3	81.5	0	-13.6	-56.6	0	53.7	-51.6	47.1	0	0	0	7.99	59.1	-30.2	0	0	13	0	0	-34.3	0	15.1	0	69.4	0	39.3	28.3	0	-8.8	0	-14.9	0	0	7.24	-20.5	0	0	-72.4	0	0
0	0	0	-7.77	0	0	46.3	10.4	0	0	0	0	0	0	0	23.2	-39.8	0	0	31.2	79.2	0	-11.1	51	0	0	0	-52.6	0	77.9	-49.7	0	0	26.3	27.2	0	0	0	30.6	0	14.8	0.62	-39.4	-46.7	0	-67.4	35.2	0	-81.4	33.4
0	0	0	-75.5	0	0	0	0	0	0	0	0	0	29	-4.67	0	0	0	0	69.5	-81.7	0	-33.8	-12	0	0	0	35.1	37.5	-52.3	7.75	41.9	53.4	-45.8	0	56.8	0	0	0	77.1	0	1.81	0	0	0	0	0	-52.6	44.8	58.9
3.15	81.8	0	0	0	12.7	0	-45.6	0	0	-78.9	0	0	-59.9	69.7	-13.7	-24.8	-25.2	-42.7	0	0	-47.6	0	0	0	0	0	0	0	79.9	22.3	-37.7	-45.2	0	55	0	-33.8	0	-35.4	7.74	30.4	-32.4	0	-35.6	0	-23.9	0	0	-4.39	0
-61	42.2	0	0	33.1	27.5	3.1	-68.6	29.2	-60.7	50.8	0	0	36.7	0	0	-2.28	0	26.9	45.7	0	17.6	0	30	0	35.8	-35.4	0	-38	0	0	0	0	0	0	0	-14.9	-11.3	0	0	0	0	-10.6	63.8	9.13	0	-21.6	71.5	0	0
0	0	0	0	0	0	22.5	-34	0	0	0	74.9	0	0	0	0	0	67.3	0	-77.9	-3.87	-39.9	63.3	-73.8	6.19	-65.5	-28.1	-26.9	30.7	0	70.9	-31.4	0	-29.7	0	0	-43.2	0	-24.2	0	41.2	-53	0	29.2	0	4.66	-0.785	-70.2	38.2	0
0	-9.05	0	-2.08	0	0	-25.9	56.7	-48.6	-15.6	-9.59	0	43.7	0	12.1	28.7	63.7	0	-38.2	24.8	72.9	-61.1	0	-15.8	0	0	0	0	0	-48	21.8	-52.3	-66.9	0	0	0	0	-50	0	66.7	0	0	39.9	0	0	-34.3	0	0	-43.5	0
0	45.5	-4.95	0	-70.3	0	47.4	0	-26.5	22.1	-35.5	49.6	0	-12.2	15.3	44.6	0	0	0	0	-29	0	40.2	0	0	0	-38.7	-20.9	-17.4	0	-24.4	27.7	0	-61.8	0	0	45.5	41.6	0	-31	-49.7	0	26.5	18.2	37.6	0	0	-11.6	0	0
0	-47.4	0	-63.3	0	17.6	0	0	30.9	-25.4	0	0	20.7	0	0	78.5	25.5	-1.9	-75.7	-57.7	-79.9	30.1	0	-65.7	0	0	0	-75.6	0	55	0	0	65.8	-41	0	0	0	0	-75.2	-43.2	0	37.9	45	46.5	10.9	0	0	48.2	0	0
-77.9	0	51.8	-11.1	0.42	23.4	0	-80.8	0	-59.6	0	55.5	0	0	-38.8	0	0	46.7	0	-27.4	67.7	0	0	-47.4	13.8	0	2.97	0	-11.5	0	39	0	-9.89	-73.4	0	14.3	-10.4	0	-20.3	-11.1	0	0	0	0	0	0	0	0	-30.6	25.9
-49.8	-40.9	-76.7	15.9	0	0	0	0	67.4	7.96	-1.27	28.3	53.2	0	-17.7	-6.75	0	-23.6	0	33.9	-60.1	31.3	25.2	0	68.1	0	0	0	37.1	46.1	-10.4	-60.5	0	29.4	0	64.8	77.8	50.6	0	0	0	0	0	54.4	-58.7	0	49.2	-73	-35.2	77.7
-17.6	0	12.6	74.9	0	0	56.1	0	17.9	-36	50.5	0	51	0	0	0	-40.1	41.7	0	66.6	0	0	0	0	0	0	0	48.2	-31.1	3.82	0	0	0	0	0	0	-34.5	0	0	-4.79	-51.6	40.8	-73.5	38.9	0	13.6	0	0	0	11.6
44.3	76.5	0	0	46	0	0	49	-35	40.3	-55.4	-60	6.5	0	0	-78.8	0	-74.9	45.3	0	-6.82	-62.8	0	0	51.5	0	-18.2	0	0	65.5	0	28.2	0	-81.4	-74.1	0	44.7	-22.4	-70.2	3.19	-33.1	0	0	-54.9	0	0	0	0	0	-31.6
0	49.1	0	-12.2	0	0	0	-75.5	0	21.8	77.5	0	-1.93	0	16.9	-63.9	0	-42.3	0	38.5	0	0	71.1	0	0	0	0	-43.6	0	0	-40.6	0	0	-57.8	0	17.9	-33.6	0	0	38.8	-65.9	0	0	0	0	-51.4	0	35	0	69
40.4	0	0	0	17.9	0	0	0	-19.3	4.21	14.9	-44.1	0	-4.06	-69.8	0	-57.5	-3.61	0	-65.1	0	-39.3	0	-2.87	-18.1	0	0	0	0	0	48	0	0	-27.2	9.88	0	0	7.69	0	-65.7	-71.9	0	0	-31.6	0	0	0	0	61.7	-16.9
-19.5	0	0	-12	-72.1	0	0	-24.9	0	0	-65.4	0	-32.5	0	0	-79.1	-66.1	8.45	0	0	64.5	0	-36.6	0	0	75.9	0	-68.4	0	0	5.46	0	-11.2	5.15	-78.3	0	15.7	0	-65.8	0	0	0	0	-17.9	-68.2	-43.1	0	8.87	-54.3	0
0	0	61.3	0	67.4	0	0	0	-13.8	0	0	20.7	48.6	-6.37	-54.3	-6.9	0	-13	-44.1	-29.2	0	-2.66	0	-78.1	0	80.2	0	0	0	67.6	-69.9	34.4	-22.6	34.4	0	1.7	0	-20.9	0	-3.47	0	19.8	-1.73	-47.4	0	-65.4	5.17	0	0	0
0	0	0	-57.3	19.1	0	61.3	15.4	0	0	55.3	61.3	0	-1.14	0	-45	0	0	39.4	0	-39.9	0	24	0	62.7	0	0	0	-30.7	0	0	0	0	0	-22.5	0	-57.1	-43.2	47.4	0	11.9	-52.4	0	26.6	0	2.82	-73.4	0	0	0
0	0	0	-59.2	0	17.1	0	0	66.6	69.8	-63	0	-64.5	0	0	0	0	-50.7	0	0	40.4	0	0	0	26	0	0	0	74.8	0	0	-81.1	48.4	-34	66.2	-54.6	-73.9	60.6	0	72.1	65.2	0	0	0	0	42.1	0	0	-18.5	-81.6
0	-3.52	0	-55.2	7.92	-28.4	0	0	-54.8	0	0	0	0	50	-19.8	-77.3	56.3	0	0	-36.2	0	27.9	0	41.9	0	28.5	49.1	0	-6.96	-39.1	52.7	22.8	0	0	-57.3	-53.2	25.5	48.1	0	56.4	-42.7	37.9	0	-9.73	0	0	0.083	50.6	32.5	-62
0	0	-47.9	0	21.3	0	-51.1	36	0	0	-10.5	-19.8	0	0	0	0	-45.8	33.2	0	0	0	-61.2	0	0	0	40.1	-14.5	32.2	0	-68.7	0	0	-77.8	25	51.8	0	0	0	0	-8.99	42.3	0	-32.6	71.9	-58	-40.9	0	0	0	0
57.6	26	0	0	-59.4	-69.9	0	65.6	-3.95	-4.24	77.6	0	0	-76.8	0	59	0	0	-53.2	65.6	0	-57.6	0	55.4	0	0	-65.5	-28.8	77	81.2	30.3	-18.1	-55.3	0	0	70.3	75.1	-54.4	0	0	0	0	0	73.4	0	0	-31.1	0	0	0
0	0	30.5	-55.3	0	18.2	0	-79.7	41.1	32.1	0	47.3	37.1	0	0	65.6	0	0	24.6	78.9	-5.27	0	0	0	0	10.7	69.7	2.81	-48.6	81.6	0	0	-45.5	0	0	0	0	-57.9	-27.5	-17.7	0	-77	37	15.4	0	-23.9	29.3	-57.2	0	0
-11.6	0	0	74	-26.4	14.2	0	0	30.4	-50.5	-12.6	-3.78	56.9	41.7	-51	-15.9	18.3	0	0	-11.5	-9.7	-14.4	-75.8	-78.8	-20.7	-21.2	18.3	0	0	9.58	-5.42	0	54	0	78.1	41.5	-61.1	-70.3	0	0	-13.7	0	0	0	-79.4	0	0	-58.4	0	13.8
0	-11.7	0	0	0	0	-23.6	0	0	0	-42.2	-7.61	0	-31.1	41.2	0	0	51.7	-28.1	5.54	0.00658	0	0	0	0	2.55	0	50.8	0	0	0	0	-2.25	27.7	0	49.7	-3.62	0	0	-13.4	-57.5	64.7	0	-28.5	0	0	13.8	0	0	-46
-32.6	0	71.8	36.8	61.7	0	-33.1	0	-26.3	0	22	0	-64.5	0	-64.2	0	0	46.2	25.9	-17.3	0	0	0	0	0	0	37.8	0	36.5	-62.9	37.2	0	43.1	8.21	0	0.867	0	16.5	56.1	0	-18.2	0	44.1	0	0	0	0	0	0	-62.9
67.4	-6.99	-40	-28.2	0	72.9	0	0	47.3	-52.2	31.8	0	0	0	0	61.5	-41.7	79.1	63	0	31.4	0	-7.85	0	-18.1	-56.4	0	81.2	0	0	81.9	0	-78.5	0	0	0	0	-71.7	43.1	34.5	-61.8	10.6	42	62	69.9	-11.2	-58	0	0	0
0	39.9	0	0	0	-77.8	51.4	-65.1	6.07	0	4.56	3.53	8.86	0	-2.6	-13.3	0	-31.6	40.4	0	0	-62.5	30.4	29.4	2.98	-14.3	0	0	0	0	0	0	0	0	10	-46.3	-36.5	-35	0	0	0	0	64.4	0	60.4	59.5	0	0	0	0
54.6	0	-14.6	0	62.7	0	-55.6	0	0	0	0	0	34	-6.66	0	0	-21.1	0	0	0	0	0	0	0	-67.6	77	59	-50.6	-46.9	47.5	0	-53.4	0	0	0	0	-15.4	-35	0	-76.6	42.7	0	3.75	0	53.2	-74.1	64	-7.84	-77.7	-50.6
0	-34.3	0	0	0	23.9	10.4	0	0	-69.3	-52.2	-0.869	-55.4	0	-0.07	0	67.7	-10.2	76.2	45	23.3	0	-7.88	0	0	0	0	9.03	0	22.9	0	0	0	0	35.5	0	0	56.2	39	-34.9	-33.9	-54.5	-67.8	0	26.9	0	0	0	8.99	0
27	47.1	0	0	0	0	0	64	0	0	72.2	0	18.2	-51.8	0	0	0	6.17	68.1	-40.5	0	0	0	0	-60.7	0	-66.3	7.52	-37.9	-61.8	61.7	0	-6.51	0	0	-72.5	0	0	-42.9	48.8	-10.2	29.5	0	0	0	-37.5	-7.99	78.8	0	76.9
0	0	0	0	0	14.4	-24.1	0	0	0	0	0	-47	66.1	0	28	-68.1	0	5.28	0	0	-10.5	56.7	0	-8.58	73.5	0	0	0	75	-31.8	0	-51.5	0	-42.4	0	0	33.5	-76.1	0	0	-22.4	-68.5	0	0	0	19.3	-74.1	-50.8	26.3
-76.2	0	0	-1.56	-30.6	0	0	49.4	39.6	32.7	-2.38	0	0	0	0	59.8	0	0	0	0	0	0	0	32.2	44.1	-46.2	81.4	0	0	0	0	0	0	-25.2	0	17	0	-74.6	0	0	0	-3.48	14.1	0	14.6	-47.1	29.1	0	0	16.8
0	28.1	0	-56.4	0	0	-1.33	0	0	0	0	28.2	0	2.19	0	-6.2	74.6	0	75.4	-41.3	0	-26.8	-34.1	0	-64.2	-52.7	47.4	0	0	0	33.9	-31	0	0	36.7	0	0	0	-32.6	38.3	-73	0	0	0	0	0	0	-58.1	65.9	0
0	0	-66.7	-79.1	0	65.1	57.2	0	33.9	31.2	0	-70.9	0	0	-61	0	52.2	81.3	-62.2	0	-13.3	-50.7	0	25.1	30.6	0	57.1	75	0	36.2	0	0	11.2	0	-19.7	-18.9	0	0	-38.3	0	61.3	-28.6	-6.37	-42.5	-57.5	0	0	0	0	0
0	0	0	-34.7	-68.5	0	0	0	0	45.2	0	53.6	58.3	0	0	54.6	0	-75.6	-3.72	39.9	-80.2	15.3	-41.8	29.6	0	0	0	-49.4	-43.3	-31.4	0	0	0	-59.6	-63.8	0	0	0	0	0	63.4	0	60	0	21.4	0	0	39.2	-81.6	0
0	0	0	-60.4	-77.1	0	0	41.3	79.4	-53.2	-31.3	0	0	0	5.83	0	0	0	-79.9	0	0	-45.1	13	23.9	6.59	13.3	0	0	0	0	0	0	0	-60.2	0	0	-69.1	38.8	0	39.5	0	0	0	0	14.3	-78.6	0	0	0	16.1
60	0	-21.2	0	0	5.45	-73.8	-3.5	0	0	-26.6	-60.8	0	0	0	-32.2	-58.6	8.11	-16.9	-52.1	-79.9	0	0	0	0	-77.4	-58.9	0	3.33	19.8	0	-42.1	0	79.3	0	0	5.58	-7.88	0	0	64.8	0	0	0	0	0	0	0	0	12.9
