24.8	0	0.648	-19.6	-12.7	0	0	23	0	0	0	0	35.3	0	-29.4	0	-27.3	0	22.5	-1.66	20.8	0	-20.8	0	0.425	0	-26.5	26.3	0	-36.9	7.15	5.3	0	15.2	0	0	28	0	-11.3	-2.79	0	0	14.5	0	-0.561	0	-32.1	0	0	0
0	7.93	0	-37.7	0	-31.1	21.8	26.7	0	0	0	-28.8	11.2	0	36.9	-1.91	0	-28	0	-25.7	0	8.92	11.3	-17.5	-34.6	-6.03	0	-35.5	0	0	-6.09	0	-1.93	0	0	0	-21.9	-35.8	18.4	28.4	-15.7	-32.2	0	0	25.7	-13.2	0	0	-29.2	-35.8
0	0	0	0	0	0	0	-32.5	0	0	-34.3	0	28.3	31.1	0	-29.4	14.9	-5.86	0	-3.57	-22.9	-16.5	33.5	-33.3	0	0	0	0	0	0	32.6	0	-37.5	-34.3	-15.1	0	0	3.05	0	30.7	0	-18.6	-25.8	0	4.45	18.2	0	0	0	0
-8.61	0	-13.5	0	0	0	5.33	0	32.7	-2.36	0	20.5	32.4	-39.9	4.17	-37.2	0	0	0	0	27.4	-16.7	32.8	4.43	0	0	0	0	0	14.3	0	0	33.3	0	-29.7	0	0	34.2	-28.2	4	0	0	20.6	26.8	-36.6	0	21.8	13.9	-0.523	32.3
-0.408	-17.2	-30.3	0	0	29.7	39.6	2.27	1.09	0	8.4	-6.75	0	-22.2	0	0	38.8	0	0	8.49	-24.3	0	1.52	-28.2	-16.6	22.6	0	0	0	0	-4.17	37.5	30.5	20.8	0	-10.9	0	-6.61	-13.2	0	0	0	-17.3	0	0	23.6	0	11.6	0	2.33
38.7	-29	0	0	0	15.6	29.6	-0.51	0	11.7	0	0	0	0	0	0	0	0	-39	0	-15.6	32.2	25	0	-7.57	-32	0	0	16.6	40	0	0	23.8	-16.8	0	-3.54	0	0	0	4.79	0	26.7	30.9	0	31.1	-16.3	0	-35.2	8.62	-14.1
0	0	-4.22	29.4	-33	0	-34	-12.9	37.1	0	0	-0.691	14.9	-36.4	0	1.48	0	0	0	-21.3	0	0	0	12.5	0	0	0	4.81	-1.91	0	0	0.51	0	25.9	0	0	0	-29.5	0	0	-2.99	0	37.3	36.1	0	0	29.1	0	0	6.1
0	-15.8	0	0	38.3	23.1	0	0	0	8.94	0	0	0	-5.94	0.0047	0	-16.3	-2.46	21.8	-31.4	-35.6	33.3	-10.1	-3.64	0	-24.6	-22.1	29.7	0	0	-0.67	0	0	36.4	-17.9	-16.4	5.26	-16.5	0	0	0	0	-30	-9.39	22.4	0	38.1	0	25.4	4.31
0	0	-10.3	-26	0	0	10.9	0	20.2	-26.6	0	30.8	0	0	0	0.479	-22.3	0	0	0	0	0	-12.8	-32.5	-38.8	13.9	0	1.3	-17.4	0	0	2.45	0	-28.4	0	0	0	35.9	0	28.9	-37.6	18.4	21.9	-22.2	0	0	0	-4.46	4.79	12.1
0	18.4	-26	-15.4	0.158	0	10.7	0	0	0	-12.7	-10	0	0	34.5	0	29.1	-39.4	-11.1	0	0	0	-37.8	0	0	-20.5	36.5	4.83	24.1	0	9.72	7.06	-30.5	0	27	0	0	0	0	0	27.3	0	0	16.6	0	0	0	-10.7	-16.4	0
0	0	26.8	-22.9	-29.4	0	0	-16.9	0	0	-38.1	0	27.7	-31	-39.8	0	0	0	0	-10.7	0	-33.9	0	0	0	0	21.5	-21.9	0	-9.17	0	-13.3	-23.3	-38.7	0	-10.6	0	0	0	0	0	0	0	0	19.6	36.5	0	0	-36.8	0
34.8	0	-7.46	0	0	-30.6	0	33.2	0	-28.2	0	0	6	0	0	-35.5	0	29.2	0	-0.259	0	0	-27	-21.3	20.3	37.8	0	3.43	-2.91	0	12	-34.7	4.08	-39	0	0	-27.5	21.7	2.5	0	0	-30.7	-2.73	0	0	0	-35.9	-10	17.9	0
0	-24.6	-5.05	0	0	-32.8	0	0	-29.6	-32.7	37.6	6.76	0	0	0	-26.9	0	0	0	18.9	-31.5	0	0	0	11.3	0	-0.361	0	0	0	-36.7	0	26.2	0	16	0	0	22	0	-21.1	0	0	0	-22.2	0	0	0	0	0	-10
