4.03	0	0	4.09	35.4	-41.5	0	-26.7	0	0	0	-25.1	39.2	0	24.6	0	0	0	0	16.1	0	0	0	0	0	42.7	0	-30.9	0	5.18	0	33.4	0	0	14.5	-19.7	-14.1	0	-40.1	0	0	24.1	0	0	0	5.29	0	8.57	-4.9	-13
-27.1	-0.419	-11.4	0	-25.5	12.7	26.2	0	37.3	-20	0	37.3	-1.88	0	-17.6	0	0	0	0	0	27	0	-29.5	0	0	38.5	0	0	-30.4	-41.2	3.08	-6.23	0	0	-34.6	11.6	0	37.5	-27.1	0	0	0	0	-2.87	-15.6	-16.6	0	0	-4.73	-12.6
11.3	0	40.3	0	0	28.6	-20.7	-10.9	0	0	9.03	23.1	-38.9	-34.9	-24.6	0	0	41.5	-42.7	-28.5	36.9	-31.7	0	0	0	0	0	15.7	29.5	0	0	-40.1	32.9	0	2.76	-39	0	0	-23.2	0	-9.12	0	0	0	0	0	0	17.8	-31.3	2.57
0	0	-36.4	0	8.01	0	0	22	-8.65	0	-19	0	-30.5	29.7	0	2.59	18.3	0	-34.8	-2	0	-31.7	0	30.7	0	0	0	-24.7	0	-28.1	0	0	-28.4	19.3	0	0	-36.5	0	-11.4	-32.4	42.5	0	0	0	0	-28	21.4	0	40.2	2.51
-21.9	31.6	0	35.6	-35	-30.9	0	4.03	18.6	0	0	5.06	-33.7	0	-14	-25.9	-6.11	-8.76	0	0	-34	9.25	0	0	0	0	0	-7.24	0	0	0	20.3	-19.9	-15.3	0	0	0	0	-40.9	0	-39.4	21.8	0	0	22.3	-38.5	25	-20.1	0	17.2
0	-1.49	0	0	0	-15.6	0	16.5	-1.66	0	0	2.58	-38.3	0	0	-9	0	6.08	39.2	0	37.1	16.8	-17.4	10.1	0	33.6	0	-7.93	0	0	-27.9	-1.36	-39.2	0.397	0	33.5	0	0	0	0	-17.3	-30.2	-10.4	31.3	-4.05	0	3.81	0	-33.4	0
14.7	37.9	-29.2	26.5	0	23.6	0	0	-33.3	0	0	0	0	17.9	-21.8	0	24.3	-10.5	0	0	0	0	0	0	36.1	3.35	0	0	0	0	0	-26.7	0	29.8	13.9	0	-13.2	0	0	0	28.8	0	0	0	12.6	0	0	8.63	0	0
22.9	0	0	0	0	0	-7.74	41.4	0	-25.1	0	0	0	0	-14.8	-40.9	0	0	1.71	0	0	23.2	-34.3	0	16.3	-29.7	-15.9	0	5.83	0	0	0	0	21.6	0	0	0	-2.95	0	0	0.248	18.1	0	0	0	-10	0	8.14	0	-0.0826
0	-35.2	1.81	0	0	-18.9	0	23.5	0	0	30.1	-18.3	0	-23	0	-31.4	0	0	0	-36.8	3.5	-41.1	0	0	0	0	-37.3	0	-16.4	-39.7	-7.56	-42.5	0	0	13.6	-13.5	0	-10.9	0	0	21.5	21.6	0	0	-15.6	24.5	0	-23.8	0	0
-41.6	0	0	31.6	0	0	0	-42	-26.6	27.6	0	0	-13.8	0	0	0	0	-36.9	0	-0.67	30.1	0	11.8	-38.7	0	0	-0.378	0	37.9	0	0	0	0	-10.1	-1.45	0	0	0	-39	8.63	0	-17	0	29.8	0	0	0	-17.8	0	-3.65
-25.8	20.3	0	-28	-2.59	-42.8	20.5	2.41	0	-31.5	28.5	-24.4	0	0	20.7	-12.2	0	0	0	0	0	0.646	0	0	0	-35.9	22.2	25.4	0	0	5.96	-19.1	5.62	0	-39.8	11.4	-41	13.2	13.7	-20.1	15	-11.8	-0.535	26.7	20.2	0	0	-15.8	0	19.8
0	-8.39	0	0	-29.9	0	0	23.6	16.9	-23.8	4.22	0	-23.4	3.24	-7.07	4.53	8.07	0	0	0	-8.84	0	0	0	-35.8	26.2	-2.49	-23.3	0	-34.6	0	-31.6	-29.2	0	-0.06	0	0	-0.407	3.15	0	6.1	0	-14.9	-20.1	0	0	-14.4	-34	-0.839	0
0	0	6.4	20.9	-4.73	0.353	0	0	37.6	-9.21	-21.3	2.45	0	0	0	1.83	-14.2	8.11	0	-5.96	24.6	0	0	0	0	-35.3	0	31.5	0	0	0	0	40.1	-32.6	0	1.14	-6.65	0	21.8	0	-0.316	0	0	-36.6	18.5	14.8	-26.5	8.37	3.16	-38.8
-23.7	0	0	0	-18.6	0	0	0	0	0	0	16.4	-18.4	0	0	0	33.9	0	0	0	0	-22.3	0	35.9	0	0	0	6.21	0	-24.3	0	0	-2.2	0	0	-9.19	38.3	-41.5	31.4	0	0	0	0	0	-28.2	0	-10.2	0	-32.8	0
0	0	0	0	0	0	-8.12	18.7	0	0	-32.8	0	0	35.5	0	0	-26.1	0	4.93	0	0	-37.3	-11.5	22	31.3	0	-29	8.13	28	0	11.9	0	0	0	0	22.4	0	0	0	0	24.1	-28.6	-17.7	0	32.7	-37	-19	4.14	-40.2	0
-12.1	0	23.3	25.5	-29.7	0	38.7	0	0	0	13.5	0	22.2	0	0.433	-31.9	19.2	0	0	-24	-10.8	-25.3	0	2.33	-38.4	0	0	0	12.1	0	0	30.8	-22.2	-9.76	-35	0	0	-18.7	9.12	0	0	0	-25.9	0	20.2	-27.5	-1.22	0	-29.1	0
0	28.2	26.2	0	-9.79	0	0	0	-20.8	-6.85	15.2	21.6	-15.7	35.4	0	0	-2.42	0	0	24.7	0	0	0	0	0	0	0	0	0	0	7.91	0	-33.1	-15.4	0	0	23.4	0	-22.8	0	18.6	-11.3	13.3	-29.8	0	0	0	-1.55	0	-38.5
0	0	0	-18	-37.3	0	0	0	0	0	0	0	8.54	-37.8	0	36.4	0	35.5	0	18.9	0	0	0	-11.1	0	-9.61	0	-33.8	0	0	-4.42	-36.7	-32.5	-23.1	0	18.9	42.9	0	0	0	-39.7	-26.7	0	29.3	-2.35	21.9	1.01	0	0	0
32.3	0	-9.16	0	0	0	0	0	0	0	-29	0	-5.57	2.69	0	0	-41.4	5.55	-27.3	0	0.655	12.6	1.82	0	0	-8.37	2.29	8	0	12.3	0	0	-15.6	36.8	0	13.1	1.85	0	0	19.3	-5.58	0	0	-2.34	0	21.8	-13.9	-28.6	0	-13
0	0	0	0	0	-19.4	1.3	0	17.4	-23.3	8.57	0	31.3	0	-20.5	-23.8	7.8	-37.6	0	39.8	8.64	-6.88	10.3	-27.2	0	4.71	-32	-30.1	0	1.52	37	6.59	0	0	32.2	-23.1	0	0	0	-1.03	0	40.1	-33.3	30.2	0	0	0	37.9	0	0
37.3	0	0	-33.6	-5.1	0	0	0	14.5	0	37.3	0	0	35.5	24.8	-13.6	19.2	-17.4	0	0	0	0	-0.964	-35	-19.4	0	-42.7	0	-28.9	0	-12.1	0	0	0	0	0	0	0	-34.2	41.3	-18.9	0	7.73	0	7.02	-42.2	38.2	2.2	0	0
0	-14.2	0	28.6	0	0	0	27.6	0	0	42.4	5.26	-23.9	-30	10.8	0	-20.6	16.6	0	21.9	0	20.4	0	0	-14.4	0	0	0	0	0	-36	-33.5	0	0	0.354	-39.5	12.2	0	0	14.1	1.15	0	35.6	0	0	0	0	19.6	4.11	14.5
0	0	0	0	-2.16	8.43	0	-8.18	0	-31.9	15.1	31.3	0	-2.33	0	16.6	27.6	0	0	-19.7	0	0	0	19.7	0	0	16.3	16.6	0	-19.2	0	33.2	0	37.6	0	0	5.45	0	-28.3	0	0	16.4	18.5	-42.9	0	0	0	0	13.3	0
0	0	-17.9	0	1.76	0	0	0	0	0.726	-35.5	19.4	21.3	0	20.3	0	24.6	0	-40.4	0	18.8	0	-24.2	0	-23.6	25.9	0	0	-6.98	0	-41.5	37	0	0	0	0	0	8.35	-31.7	13.6	0	-21.7	-38	-42.7	0	-3.6	13.1	0	0	0
-18	0	-8.65	41.8	0	-12.3	3.17	12.8	-22.6	27.7	0	0	0	32	0	-29.1	17.2	0	-13.7	-23.3	18.7	0	-38.5	-16.6	0	0	-36	-14	0	-28.9	-7.92	6.66	0	0	0	-16.3	4.25	0	38.1	0	1.88	0	7.3	0	-29.1	-26.4	0	0	18.3	3.61
-34.9	0	6.06	0	-36	3.68	0	42.2	0	0	0	0	0	9.33	27.8	-24.2	35.4	-38.6	-26.9	37	0	42.8	37.5	0	0	0	0	-18.1	-33.2	0	26.2	0	0	0	0	0	0	41.3	0	1.64	0	0	-36.2	-34.1	0	0	-1.49	0	0	-37.2
27	-20.6	0	-18.7	24.9	-13.6	9.22	0	0	0	-18.3	0	17.3	42.9	18	0	0	-0.459	0	30.3	-32.3	-18.4	6.42	0	0	41.4	0	-22.6	35.3	0	0	7.97	-23.3	-20.6	0	-15.3	-3.59	0	0	0	15	-42.9	0	-6.53	-8.08	0	7.51	0	0	16.4
0	-42.5	-6.24	0	0	0	0	30	27.6	0	0	-13	0	0	18	0	-8.07	-19.8	0	-38.2	5.75	-6.62	-29.3	0	0	0	36.1	5.27	40.4	-0.141	7.13	-16.8	0	-20.8	0	-24.6	0	19	25.2	-12.7	26.9	-13.9	0	0	30.2	0	0	-42.4	0	-0.931
0	0	-11.1	-12.2	23.6	18.5	0	-33	-10.1	0	0	0	15.3	24.2	-21.2	10.8	2.09	0	8.89	34.8	0	0	0	23.5	-24.9	0	40	-26	0	0	-27.8	0	28.6	-9.64	0	-9.76	0	0	0	0	6.88	0	0	-1.42	33.2	0	0	0	0	8.74
-33.8	32.7	9.5	-28.3	0.827	4.05	-39	34.3	30.1	-23.9	-36.2	0	16	17.9	0	0	-24	0	8.9	0	-33.1	0	0	0	-41.3	-22	0	-20.8	-11.6	-5.6	30.8	0	0	0	4.44	0	18.1	0	0	9.87	2.9	0	0	0	2.53	41.6	0	0	0	26.5
0	19.9	25.9	0	0	0	0	-20.2	0	-25.2	-28.6	25.1	8.48	-18.5	17.6	0	0	-10	20.4	40.2	0	0	0	0	2.13	0	-32.1	17	-9.03	0	0	0	0	0	0	0.427	-14.3	0	39.5	-22.1	39.3	29.9	-21.3	0	-22.2	37.2	0	0	0	0
23.6	7.7	0	-21.1	25.7	21.2	0	-14.8	22.7	18.8	0	-16.5	0	0	-4.08	0	31.3	0	-34.4	0	0	0.0908	-33.5	28	0	32	30.2	0	-9.36	0	8.4	28.5	0	0	0	42.6	0	0	0	0	-29.7	-21.3	0	31.5	20.6	37.8	-38.2	0	-2.56	28.5
0	-25.5	0	11.3	0	0	0	0	0	8.62	0	17.3	0	0	10.3	29.6	0	-33.1	0.204	13.7	0	0	0	23.9	0	40.3	11.6	0	0	23.7	0	-27.8	0	-18.6	0	-16.8	-9.8	0	0	0	-10.1	-1.09	-15.8	0	0	-1.94	8.71	0	0	-7.28
