-40.8	0	29.8	0	1.43	0	-41.3	0	-52.9	0	56.8	0	-37.1	29.4	0	16.7	-10	0	0	0	0	0	17.7	0	0	-11.7	0	0	43.2	0	0	-4.98	-57.3	0	0	0	0	0	-32.7	-3.54	0	0	0	20.8	-37	-14.9	-27.9	0	46	20.5
-9.48	-55.4	18.1	59	0	49.4	0	0	0	0	0	3.01	62.2	0	23	0	0	-49.4	12	0	0.264	0	53.2	0	0	0	-36	0	-36.1	62.4	17.4	0	-14.7	0	0	54.1	54.9	58.5	49.4	-55.6	0	17.3	0	0	56.7	0	-17.8	0	0	30.8
57.2	0	0	0	-29.5	0	0	-46	48.4	-25.4	0	0	12.7	-17.4	-54.9	4.03	-8.82	19.3	10.7	-51.1	-30.5	14.4	0	0	-29.3	53	0	-15.3	0	35.8	0	58	-33.7	0	-46.7	0	0	0	0	0	0	0	0	0	-7.85	0	0	0	-29.7	31.6
-37.4	0	-40	0	9.33	11.8	0	58.4	0	0	0	-58.2	11	-20.8	59.5	-49.6	34.1	0	30.8	0	40.9	20.7	0	0	-20.6	0	-38.8	0	0	-46.9	0	0	0	14.1	0	40.4	0	-27.2	0	0	0	33.2	51.2	0	62	0	0	50.5	-27.6	0
0	-42	-46.4	56.2	0	0	0	-2.63	51	0	0	-28	-31	44.7	0	0	0	-57.1	0	-63	-2.77	18.9	-59.8	30.9	20.9	0	0	0	0	-43.2	63.9	0	1.73	0	52.5	0	11.5	0	0	0	23.9	35.4	61.2	-34.1	-36.6	-36.4	0	0	-14.2	-42.9
0	15	-23.8	0	40.6	0.277	0	42.4	-11.5	30.4	0	-60.6	-35.6	3.25	0	0	0	53.3	21.7	0	0	0	19.4	-33.2	0	0	0	-16.8	63	25	-23.5	-38.6	20.9	-28.8	16.4	-17.7	28	0	0	0	-39.8	0	62.1	8.34	0	0	0	0	0	-10.8
0	0	-26.7	26.2	-47.7	0	30.4	62.9	0	39.7	-29.5	0	-7.18	0	0	0	-34.8	0	0	0	0	-9.52	0	0	0	23.1	0	0	52	1.94	-15	59.7	0	22.1	1.31	38.4	0	48.5	0	12	-16.7	0	4.48	0	0	0	-55.5	-9.2	0	0
-30.5	-12.9	0	0	0	-34.7	0	0	0	-25.5	8.75	7.56	-40.6	-49.9	-36.5	0	0	0	0	0	-8.87	56.5	63.6	0	-13.2	-40.6	57.6	-51.7	31.2	34	-35.4	37.6	0	0	-37.1	-34.5	-28.8	52.9	29.9	0	0	0	39.1	-25.4	0	59.2	-37.4	63	0	0
0	-44.7	0	50.4	0	0	0	24.6	0	0	1.28	63.2	56.9	0	-43.2	0	15.1	0	-0.421	0	-11	7.96	0	0	0	0	0	0	0	0	0	52.9	35.9	36	0	0	-30.2	0	26.7	-62.2	0	0	-63.1	0	49.8	53.2	51.6	-62.8	50.5	-47.4
-20.5	0	0	18.6	-22.7	0	0	0	40.6	0	0	0	0	23.1	-19.1	-22.7	-28.4	-59.9	-12.4	0	0	0	55.7	15.8	-18.7	0	58.1	-8.24	0	0	35.4	35.5	0	0	0	0	12.2	0	0	-63.1	-19.5	0	0	-51.7	-51.5	0	0	-29.2	0	-10.3
62.2	0	44.1	0	0	0	0	0	-60.8	-33.2	0	0	5.85	0	20.7	0	55.3	0	0	0	56.3	0	0	-44.4	0	11.1	0	0	0	46.8	58.6	0	23.5	0	61.2	0	0	29.4	0	0	36.8	35.2	50.9	-10.4	-63.4	0	11.3	-57.8	0	-22.9
0	0	0	15.6	-16.2	36.4	20.2	59.7	-63.3	-28.3	0	0	0	0	-49.3	0	54.1	20.7	1.52	-26.1	12.7	21.1	0	-55.1	58.4	-36.6	63.4	-20.4	0	0	0	-47	34.8	0	0	0	3.15	0	0	25.9	0	-59.4	6.01	45.8	0	-54.9	1.97	0	0	36.4
-38.8	0	0	2.11	0	0	57.1	0	-39.3	-58.5	0	-53.6	0	20.7	32	-39.6	-14.8	0	0	-11.9	-17.1	0	0	0	0	0	0	0	0.493	-30.7	-38.5	9.5	0	-36.7	0	0	21.4	0.325	0	0	0	20.7	0	0	0	0	0	0	-62.1	-9.81
-31.2	-26.1	0	-56.6	-20.2	0	0	0	0	0	0	52.6	21.4	54	-28.5	0	0	19.2	0	62	0	0	0	0	17.2	-37.2	0	-49.7	0	10.9	0	0	0	12.3	0	40.5	-35	41.5	0	0	22.5	0	27.3	0	0	0	0	0	-43.1	0
7.16	33.3	-63.5	0	-27.8	0	0	0	0	0	-20.3	0	0	-49.6	0	0	0	2.43	0	0	0	0	25	-50.4	0	0	-25.7	24.5	21.1	60	-6.85	14	-38.7	0	0	35.7	36.2	0	13.7	0	0	0	57.1	40.7	0	-63.2	-29.4	28	-30.1	2.06
-30.7	34.4	-4.82	-10.5	29.5	0	0	2.04	0	55.7	0	15.8	30.3	60.1	-49.9	0	0	49.1	57.3	0	-17.1	46.2	0	0	-22.7	0	63	0	0	5.93	-13.6	-19.1	27.4	-9.34	-1.27	38.9	0	-1.48	16.2	-14.8	36.6	0	27.3	55.1	0	0	0	19.9	-58.6	44.5
0	0	0	0	-37.3	0	0	38.7	0	-11.6	0	-2.86	0	-54.5	0	28.5	-63.6	0	-20.9	0	0	0	4.87	0	51.1	0	24	0	25	0	39.9	0	-7.32	18.7	-25.5	0	0	-23.5	10.6	-40.1	0	0	0	8.44	20.9	25.9	54.5	0	0	0
-36.1	0	6.1	-42.3	-4.16	-53.6	-10.3	-2.83	36.6	0	64	0	0	0	4.94	-35.3	0	0	0	0	43.9	0	0	0	0	9.73	0	1.65	0	-36.8	-63	10.9	4.01	-35.8	0	9.3	0	4.49	-59.7	-42.2	0	-36.7	0	-19.5	0	0	0	61.6	-37.5	50.8
0	0.832	-22.8	-51.3	0	0	0	32.3	-8.45	45.8	-53.3	-45.2	0	0	19.3	-43.6	9.71	-45.7	0	-58.5	-27.8	0	0	0	-1.16	-35.1	0	0	-28.9	0	0	0	0	0	0	0	0	0	0	22.9	45.9	-57.3	16.2	0	0	-14.7	-37.7	0	16.4	0
0	0	0	-7.93	0	0	-45.4	0	0	0	0	0	0	-40.3	0	0	0	0	-14.6	0	0	54.7	-12.3	0	0	0	0	-50.4	0	0	-34.8	0	14.1	-0.501	0	-44.8	-59.6	7.96	0	0	43.6	0	55.1	0	42.2	0	-54.7	-1.9	-6.87	0
0	0	0	2.14	0	48	0	-41.7	0	0	-24.7	0	25.1	37.4	-62.4	58	0	-39.5	0	0	58.7	0	55	-43.4	-21.4	0	0	58.4	-37.2	0	-59.4	0	54.9	35.8	0	28.9	62.5	0	0	58.5	-32.8	7.99	0	3.31	24.9	0	55.8	60.2	0	0
0	0	0	24.7	0	-36	0	0	5.58	55	-63.1	0	0	18	0	0	0	0	0	0	0	19.5	49.2	1.53	0	-47.6	0	0	0	0	27.2	48	58.3	1.04	0	31.1	-21.7	0	42.9	0	0	36.6	0	-0.931	-48.6	61.7	0	20.4	50	3.72
0	0	38.5	0	0	-44.3	0	-7.17	-40.7	0	0	-10.6	0	-42.3	43.3	-39.3	0	0	21.4	0	0	46.6	-30.8	0	62	0	0	0	5.31	0	-45.7	-58.9	7.22	0	0	-16	34	0	-39.6	-63.3	6.62	-25.1	0	-21.4	42.8	0	0	0	0	47.1
0	-23.7	0	48.1	-25.4	0	62.6	50.8	13.7	46.2	-12.2	31	50.3	5.15	29.2	-32.8	0	-14.8	0	50.7	-14.2	-5.35	26.1	55.8	27.9	23.5	0	-23.1	-48.4	59.4	0	-31.9	0	-5.48	-47.5	0	0	0	-56.5	0	0	0	0	0	-21.2	-62.4	-58	0	0	63.4
28.3	-52.6	0	-10.9	0	-61.1	-59.5	0	0	15.1	0	0	-10.5	-17.3	0	-25	-56.5	46.6	8.16	55.5	-11.3	0	-2.7	0	-56.8	-60.3	-41.6	0	0	0	0	0	0	0	-9.2	30.5	-33.8	0	0	0	15.3	28.9	-39.4	0	-32.5	-44.1	30.6	0	-54.2	0
-62.2	22.7	0	-26.9	0	59.2	-55.9	-30	-58.5	0	0	-53.4	-13	-30.5	0	-7.7	0	-31.6	-14.7	-12.7	0	0	12.3	0	36	0	-43.2	-12.3	0	-7.16	-51	63.8	-36.7	37	0	0	0	0	0	-15.4	3.41	-3.56	20.6	0	-2.19	-44.6	25.7	33.6	0	16.2
-61.3	54.1	0	0	0	19.4	0	0	-54.6	0	0	61.2	0	34.5	0	0	-27.4	0	-51.3	0	42.9	0	47.1	0	42.8	0	0	-7.45	-35.5	0	0	0	28.3	0	0	16.9	-13	0	0	0	0	0	0	0	0	-20.6	47.9	-56.9	-32.9	0
0	0.68	-62	39	0	0	0	0	0	0	-36.3	-15.9	0	27.3	-27.6	0	0	0	0	46.6	0	-54.4	-40.4	0.508	0	43.3	60.6	0	0	-23.6	32	-58.6	-29.1	0	-33.8	0	0	-15.3	60.1	13.9	-56.5	-32.9	0	0	59.4	0	0	52.9	0	-62.1
0	0	-8.35	-60	0	0	0	0	14.1	-31.4	40	0	1.9	-19.1	0	24.7	62.1	-18.4	0	0	60.3	0	19.3	0	57.7	0	0	0	20.4	-29.9	0	0	11.6	0	0	0	0	47.7	2.86	0	0	21.1	-4.01	33	-25.7	0	0	27.2	47.8	0
-51.2	29.3	27.9	0	0	0	0	-17.8	0	0	0	-0.642	-30.4	3.52	0	43.3	0	44.9	53.8	0	0	-53.5	52.3	0	-41.7	0	0	0	0	0	0	27.3	2.69	-3.53	0	27.5	0	42.7	0	-18.1	-58.2	-0.445	0	0.506	-42.5	-59.6	8.84	11.9	25.1	-51.8
