0	0	0	0	0	0	0	0	0	0	0	-12.4	0	0	0	0	0	0	0	8.8	0	0	-4.5	0	0	0	0	-8.12	-11.3	1.58	0	0	0	0	0	-1.93	-9.25	0	0	0	0	0	0	0	0	-1.77	0	0	-4.43	-10.2
0	-7.4	0	0	0	0.583	0	0	0	0	5.28	10.3	0	0	-7.83	0	0	0	0	-11.4	0	0	0	13.7	7.94	0	-0.435	0	4.18	-13.1	0	0	0	5.01	0	0	0	-10.1	8.08	-4.78	0	0	-6.44	0	0	0	-14.8	6.55	0	0
0	0	0	0	-1.08	0	0	0	0	0	0	0	0	0	0	-8.61	0	0	0	0	0	0	0	0	0	13.5	12.1	0	0	0	0	-14.8	0	0	-7.59	0	-11.1	0	0	-4.46	0	0	0	0	0	0	12.9	1.16	0	0
-6.17	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04	-3.65	0	0	0	0	-1.44	0	0	0.986	0	9.42	1.77	0	0	13	0	-5.61	0	0	0	0	0	9.66	0	0	0	0	0	0	0	0	0	0	0	0
-7.96	-11.1	0	0	0	0	0	-12.9	0	0	0	0	0	0	0	0	2.83	-4.54	0	0	0	0	0	-2.89	0	0	0	0	0	1.27	8.31	0	0	0.823	0	0	0	0	0	0	-3.08	0	0	0	-11.6	0	0	0	-2.58	-9.66
0	0	11.7	0	1.33	0	0	0	0	0	0	0	0	0	0	0	-14.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.53	0	0	0	0	0	0	-4.78	-1.69	0	0	0
0	0	0	0	0	0	0	0	14.1	0	-8.65	-12.1	0	0	0	0	0	0	0	-14.3	0	-8.7	0	7.44	5.22	0	0	13	0	-0.964	0.654	0	0	9.87	0	11.8	0	0	0	0	14.1	-12.2	-13.2	0	0	0	13.7	0	0	0
0	0	0	0	0	0	0	0	10.9	0	-14.8	0	0	0	0	4.27	14.1	0	0	0	0	0	0	-9.98	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1	0	-2.57	0	0	0	-12.9	0	-7.99	0	0	0	-4.14
0	0	0	0	0	0	0	0	0	0	0	0	6.22	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7	0	0	0	0	0	0	0	0	0	2.34	0	-10.1	0	0	0	0	0	0	8.84	0	0	-5.23	0
14.1	0	0	-8.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95	0	0	-14.2	0	0	0	0	0	8.66	0	0	-0.427	0	0	0	0	0	0	0	0	0	0	0	0	4.28	0	0	0	0
-9.22	0	0	0	-10	0	0	0	0	0	14.3	0	0	0	11.3	0	0	0	0	0	0	0	0	0	0	0	0	-6.7	12.3	0	0	0.986	-0.695	0	9.18	0	-11	0	0	0	0	5.02	6.19	0	0	0	6.88	0	0	0
0	0	10.8	2.54	0	0	0	7.82	0	0	-9.91	0	0	0	0	0	0	-7.87	0	0	0	7.6	0	0	0	-11.9	0	-4.98	5.67	0	2.58	0	0	0	0	-7.46	0	0	0	0	0	11.2	0	0	-12.1	10.8	0	0	0	0
5.4	-7.96	0	0	0	0	10.3	0	1.21	0	0	3.13	0	0	2.37	0	0	2.35	0	0	0	0	0	0	0	2.87	0	0	0	0	0	-12.7	10.7	0	0	0	3.94	0	0	0	0	0	0	0	0	11.6	0	0	0	-7.93
-8.99	0	0	-14.5	0	0	0	-8.51	4.08	14.4	0	-4.21	-0.269	0	-8.96	0	-6.58	14.7	0	0	0	3.64	0	0	0	-0.213	0	-11.5	0	0	0	0	0	0	0	0	0	0	-1.5	0	0	0	-9.26	0	0	0	0	0	0	0
0	-6.46	0	0	0	0	0	0	0	0	10.8	0	0	-7.34	0	0	-7.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56	0	-8.69	3.86	0	0	0	0	0	0	0	0	0	-10.4	0	0	0	0
0	0	0	0	0	-11	0	-0.839	0	0	13	0	0	0	0	0	0	0	0	-11	13	-0.314	0	0	0	11.9	0	0	0	0	0	0	0	0	0	0	0	4.4	3.64	7.11	0	5.27	0	1.13	0	0	0	9.03	0	9.62
0	7.3	10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9	-2.49	0	0	-11.2	0	0	0	0	0	0	0	0	0	-12.1	0	0	0	0	0	0	0	0	0	0	0	-2.63	0	0	2.74	0
-1.88	0	0	0	0	0	0	0	-6.05	0	14.7	0	0	0	0	0	0	0	10.5	0.0541	0	0	0	0	0	-10.5	0	-4.77	0	-4.89	0	0	2.9	0	0	0	3.95	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5.38	0	0	-0.477	0	-7.83	0	0	0	0	0	-11.4	0	0	0	-1.83	0	0	0	-13.2	0	0	0	0	0	0	0	0	6.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5
0	-0.609	0	0	0	0	0	0	-12.6	0	0	0	-10.4	-6.77	0	0	0	0	12.3	6.09	0	0	0	-14.8	0	0	9.95	0	0	9.21	12.5	0	0	0	0	0	0	0	0	6.84	0	0	0	-9.54	11.8	0	-9.99	0	0	0
0	0	7.91	0	0	0	-9.83	0	-0.154	0	0	0	0	0	0	7.43	0	0	10.7	0	0	0	0	0	0	0	0	0	5.68	-14.2	0	0	0	0	0	0	0	-13.8	14.9	0	0	0	0.772	-5.75	0	5.61	0	0	0	0
0	0	0	4.66	0	0	-4.42	4.34	0	0	0	-1.76	0	0	0	0	0	0	0	-14.7	0	0	0	-2.55	0	0	0	-11.4	0	-3.51	0	-7.23	0	0	-8.29	0	0	2.54	0	0	0	0	0	0	5.37	0	0	0	-4.02	0
-2.64	0	0	-5.01	0	12.8	0	0	0	0	0	-2.52	3.63	0	0	0	0	0	0	3.05	0	0	0	0	0	0	0	0	0	0	0	0	12.1	11.5	0	0	9.7	0	0	0	0	0	7.71	-9.09	0	0	0	-8.12	0	-10
0	0	0	-10.5	0	0	0	0	0	0	0	0	0	0	0	-6.6	0	0	0	0	-13.4	0	-7.91	0	-2.46	-10.1	0	1.39	0	0	7.6	0	9.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	4.5	0	0	0	0	-11.3	0	14.8	0	0	0	0	0	0	0	-14.4	0	8.4	0	13.8	0	0	0	0	0	0	11.7	0	-7.97	0	-15	-14.9	-9.97	0	0	0	0	0	4.92	0	0	0	0	0	0	0	0
-10	0	0	-5.3	0	0	13.7	0	0	0.658	-1.21	0	0	0	0	0	0	0	-1.71	0	0	0	0	0	0	0	0	0	13.3	0	0	13.8	0	9.21	0	0	0	0	-10	7.68	0	0	-7.96	0	0	0	0	0	0	-14.5
0	-3.56	5.16	0	0	0	0	0	10.8	-7.93	-3.81	0	0	0	0	0	9.59	0	0	0	0	0	-11.2	0	0	0	0	0	0	0	0	11.3	0	0	0	0	0	-6.37	0	-12	0	0	0	11.6	0	0	0	0	0	0
11.3	0	0	0	0	-14.2	0	0	0	0	0	0	-8.67	0	0	0	0	0	0	0	0	0	0	0	14.8	0	0	0	0	0	0	0	12	6.65	0	0	0	4.29	0	0	0	7.83	0	0	0	0.219	0	0	0	0
0	3.69	0	0	-1.85	0	0	0	0	0	0	0	0	0	0	0	4.77	6.52	0	0	0	-9.52	0	0	0	-5.94	0	0	0	0	0	0	0	-11.8	0	9.67	0	-3.68	0	3.8	0	0	0	0	-3.04	0	0	0	0	13
