0	23.5	-33.2	33.4	0
5.27	0	-9.85	0	9.05
0	0	35.1	0	0
26.6	35.2	31.1	0	31.7
22	0	0	0	0
37.2	-33.6	-20.6	0	0
-23	-12.1	2.65	0	0
-7.83	-35.5	-7.99	5.32	0
0	0	0	15.3	-28.2
12.8	-6.31	0	19	-2.03
0	-36	0	-3.81	0
-32.2	-15.6	-34.1	0	-1.89
21.5	-36.9	0	0	0
16.9	0	0	2.34	0
-8.91	0	20.8	0	0
0	-31	0	0	0
-25.8	0	31.1	-29.3	-2.83
0	10.7	-34.8	0	0
-35	-28.6	-13.9	29.8	0
0	0	-0.301	0	0
-21.5	-5.31	25.5	0	0
-6.67	0	0	31.6	0
0	4.07	-8.54	0	0
15.7	22.6	0	-2.02	0
0	0	0	22.1	0
0	0	4.07	0	0
-4.57	-26.4	30.7	24.5	0
0	11.9	0	-16.9	0
-37.5	0	0	0	0
-17.1	37.1	0	0	0
0	0	-4.96	12.3	31.9
-25.3	0	0	0	25.6
36.4	12	-29.1	3.64	-19.3
0	0	4.87	0	-14.8
0	-15.2	0	0	0
0	-35.7	-2.14	12.4	0
-28.5	0	-31.2	25.2	-23.5
0	33.6	0	-10	31.1
0	-10.7	0	0	0
-16.7	0	-5.7	1.56	0
9.96	-0.924	-11.5	0	-30.7
32.7	8.6	-17.8	0	19.8
-10.7	0	33.8	-34.1	7.64
0	0	-22.2	3.39	6.68
0	11.2	4.69	0	0
-17.2	0	-36.9	0	6.11
0	0	0	0	0
37	0	0	0	0
0	0	0	0	-5.57
0	0	0	-6.22	20.9
26	-19.2	0	0	0
1.33	0	0	6.84	0
16.2	24	35.6	-12.7	-16.9
34.5	0	-22.7	0	0
-24.6	0	0	0	-25.4
36	0	0	-3.12	4.91
11.3	29.7	0	0	0
-9.8	-17.5	0	0	0
0	0	-27.3	0	-31.9
0	0	0	0	0
0	0	0	0	0
0	0	0	0	0
-21.5	-37.7	-16	22.3	-33.4
0	-25	0	0	0
0	0	0	0	0
0	13	12	0	0
23.9	0	-10.4	0	-30.9
26.1	28.8	0	0	0
0	0	0	0.559	19.3
0	11.4	0	18.4	29.5
-14.3	22.2	0	-12.5	-19.7
16.2	0	11	-8.22	0
-33.7	0	0	0	0
-21.3	0	0	0	0
-31.5	0	-22.4	14.4	0
0	0	4.19	24.2	-31.8
0	30.7	0	0	-19
0	12.3	2.84	0	0
-30.9	0	0	35.5	0
0	0	0	0	-10.4
0	-36.4	0	-6.36	37.9
0	0	-4.8	0	0
37.3	-4.5	0	0	0
-22.6	11.8	0	-26.8	0
0	0	0	-4.27	-3.67
23.4	26.9	0	-10.6	0
21.1	0	25	0	0
0	17.1	-2.99	0	0
0.459	0	0	0.365	0
-34.4	33.7	0	21.3	0
0	-9.37	0	0	-28.9
1.62	0	0	0	0
27.4	0	10.4	15.8	-34.9
0	7.45	0	0	0
-20.1	0	0	32.5	21.4
-24.3	-27	0	31.1	0
-37.2	0	0	0	0
0	-20	-2.67	0	21.6
-15.1	-22	-35.7	0	-7.16
-12.7	-17.4	31.6	0	0
0	0	0	2.67	-35
-1.33	-27.7	0.982	9.95	-19.6
-33.5	0	-36.4	18.2	0.743
5.66	0	3.28	0	0
-11.5	0	32.3	0	0
-34.2	0	-10.8	0	35.1
-21.3	25.4	29.9	-4.06	-7.11
-8.83	-5.9	-20.6	-5.93	0
0	-36.1	-1.64	-25.4	-10.3
7.71	-28.3	0	2.54	0
-14.7	4.36	0	-33.9	0
0	22	-36.4	21.6	0
-33.1	17.7	0	14.6	0
0	0	5.3	0	9.04
23.9	0	20	-15.3	-35.4
0	33.5	36	0	14.7
0	0	0	0	0
-18.3	0	5.55	0	29.4
-7.82	-7.9	0	0	0
8.79	-17.4	18.9	0	36.1
33	0	0	37.4	-15.7
35	-8.6	0	0	0
0	0	-34.1	0	0
-32.5	-29.6	17.9	6	27.9
0	17.7	0	0	17.3
18.6	-5.91	0	0	37
0	0	19.8	-13.8	-29.5
0	-1.94	0	-30.6	0
0	0	-0.837	0	0
-21.7	0	-30.8	-21.9	0
-35.9	0	29.3	22.7	-10.8
0	33.5	34.7	-34.5	-24.8
0	0	24.8	16.6	-37.1
-31	31.1	19.1	2.39	32.8
0	0	-16	-36.8	0
0	-0.0315	0	20.6	0
-36.8	1.44	0	7.51	0
0	0	24.9	0	0
37.8	-29.9	37.9	0	0
0	25	-4.32	-37.2	0
0	0	10.5	-21	6.85
0	12.4	-1.56	17.3	-0.42
-8.7	-17.9	0	-24.9	-2.92
-27.6	-5	0	10.6	0
0	-30.8	0	0	0
-21.6	9.99	21.6	-5.23	0
0	0	4.23	0	37.6
-15.6	0	0	12.9	-37.6
0	0	0	-11	-32.6
0	-2.53	0	22.7	0
-29.8	0	0	9.81	0
0	-18.8	20	0	36.9
8.81	0	0	0	0
27.1	-0.928	0.361	0	0
-5.74	0	0	0	-32.8
0	-2.42	0	0	-6.1
0	-14	28	26.2	-32.2
0	15.4	0	1.08	36.6
0	22.6	0	16.4	4.5
0	-4.62	4.14	0	20.4
0	-22.5	28.8	0	-35
0	0	0	-7.34	35.3
-34	0	0	-18	26.3
0	4.03	19.3	-27	0
0	0	-31	0	4.23
-32.9	17.7	0	0	0
0	-18.6	0	0	14.4
0	0	0	31.3	3.97
10.8	-9.31	-6.98	0	0
0	0	18.6	0	0
0	0	28.3	0	0
0	0	-29.3	-21.2	-29.9
-2.01	0	-21.1	0	0
0	0	34.1	-18.2	26.5
-24.9	0	3.55	0	0
1.4	0	0	0	0
-36.4	0	37.7	0	-21.2
-29.7	0	0	0	0
0	21.9	-10	0	4.9
-18.4	0	0	-8.02	0
0	20.3	0	26.3	0
-16.1	0	0	-4.06	-25.6
0	0	10.6	12.6	28.5
0	0	16.1	0	-12.4
0	0	0	32.1	2.55
-28.9	15.3	0	0	24.5
0	0	-7.74	-9.85	10.7
0	0	-28.4	33.6	0
0	0	31.4	-15.7	20.3
0	0	-12.4	0	16.3
-12.8	-28.4	0	0	8.6
0	-35.7	0	0	0
0	0	0	-15	0
6.01	-18.3	0	0	0
-14	0	-13.4	0.737	0
0	0	0	4.84	0
30.7	0	0	0	-28.4
-34.3	0	0	-34.9	5.78
18.3	-8.38	0	0	0
0	27.1	0	0	0
0	-26.3	0	0	0
-28.4	35.8	-13.8	0	26.8
-22.5	0	0	1.74	-32.9
21.5	0	0	0	0
-31.5	0	0	0	7.16
0	0	-18	-0.54	31.2
11.8	0	5.34	-21.1	29.6
-35.9	0	0	0	20.5
-22.4	31.2	6.28	25.3	2.72
-11.2	12	-3.82	1.77	0
0	37.7	0	0	0
0	0	0	33.9	0
-6.33	37	-26.5	0	0
0	0	3.77	0	0
0	0	-21.2	-33.5	-35.2
0	0	0	13.7	-14.5
0	25.5	0	0	0
0	13.4	0	0	0
0	0	0	0	0
0	5.26	0	0	0
0	-15.2	0	6.29	-16
25.5	0	-29.6	37.9	0
0	-29	31.7	0	0
32.1	0	-0.304	0	0
0	0	12.7	3.08	0
-33.1	0	-14.9	27.7	0
-14	-1.62	-9.77	0	0
-30.3	-19	0	0	-22.9
-4.33	15.4	0	0	15.6
-29.7	32.5	0	-11.4	0
-33.2	16.3	2.86	0	0
21.7	20.7	0	0	-31.5
0	21.2	-29.5	31.3	0
0	0	-6.96	-7.99	0
0	0	30.7	0	-4.57
0	32.7	-5.18	15.9	0
0	-5.51	-31.1	-5.47	-14.4
0	0	0	21.2	-17.7
7.28	-33.2	-8.98	0	-21.7
0	-2	0	7.66	9.38
-28	-25.3	-23.1	-18.3	0
-26.9	0	0	0	36.8
0	0	0	0	-20.5
-34.2	-25.7	-34.5	0	0
-8.9	0	0	-11.8	-20.6
-37.4	-16.6	0	0	4.57
0	0	0	0	29.7
0	37.8	3.59	8.32	0
-29.9	0	7.58	0	0
-35.4	6.59	14.8	0	-11
-35.9	-13.7	0	0	0.0174
-18.7	0	0	-9.17	9.7
0	6.66	0	-5.32	0
0	0	0	0	-23.6
0	0	23.1	36.6	16.8
0	0	0	-17.6	0
25.7	12.6	0	-7.48	0
-14.9	0	-24.3	5.8	23.8
0	32.1	19.8	17.1	0
0	0	-3.34	0	0
0	0	-32	0	7.63
0	34.4	0	0	0
0.948	0	0	0	37.6
-35.4	33.3	30.3	0	9.11
-2.97	0	7.1	26.5	0
-26	-17.1	-34.1	0	0
0	31.7	-32.7	36.3	35.3
0	0	-31.9	22.6	-30.1
0	0	-12.4	0	0
15.5	0.96	0	0	-13.7
0	26.6	30.7	0	-23.3
0.385	33.8	-12.5	-14.9	0
0	-25.2	-31.6	0	0
-10.9	-30.3	7.08	19	25.1
22.3	0	0	0	0
0	0	-12.5	0	18.2
0	0	4.26	-8.03	0
26.7	11.1	0	37.1	-14.5
0	7.69	0	0	0
0	19.8	8.83	10.5	0
0	0	0	25.1	-33.8
0	0	0	0	10.4
33	0	19.3	0	0
26	0	-20.1	-21.4	0
0	0	-2.29	-35.8	4.02
0	37.1	0	0	-14.1
0	0	0	0	36.7
25	28.8	-11	0	0
0	-27.1	29.1	0	0
0	0	36.6	-36.4	-22.9
29.6	10.6	0	0	35
0	0	0	0	-8.3
0	0	1.64	18.8	3.22
0	0	-10.9	-5.28	0
0	0	-23	0	1.81
-36.9	0	0	0	15.4
-26.1	0	1.05	0	0.961
0	0	12.9	-25.2	0
5.52	22.4	0	0	0
0	31.9	33.8	30.2	-26.3
0	-22.4	23	7.53	-24.9
0	0	0	34.5	0
0	-7.43	21.2	0	25.7
0	0	1.96	23.6	-29.7
-4.95	0	0	0	-1.56
-31.3	-35.7	32.6	0	0
8.19	0	0	0	0
0	30.9	0	-2.18	32.7
0	0	0	-18.6	16.1
0	0	-33.4	-36.8	-10.8
0	0	0	0	-18.4
-19.2	-29.1	0	0	0
0	0	0	12.3	0
22	0	21.1	17.1	-10.3
19.5	0	0	0	0
-12.5	0	0	0	35.1
0	0	0	0	0
-37.6	-19.6	6.3	0	15.4
0	0	-11.9	0	0
0	0	0	0.704	0
-27.4	0	0	0	0
16	0	0	0.89	31.9
0	0	0	24.8	-12.3
0	-30.1	22.4	-29.5	-1.68
0	0	0	0	10.6
0	-16.2	-36.1	-10	0
0	37.8	-34.4	0	37.8
-34.5	0	0	37.9	-3.04
37	0	-8.57	-18.8	3.8
0	0	-3.59	0	-15.3
-33.4	0	-10	0	18.1
-22.4	0	-31.9	15.6	0
